transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp
T000360,A00037,6903,Healthcare,Credit,Coimbatore,2023-10-06 18:00:00
T000361,A00170,51546,Restaurants,Debit,Delhi,2023-07-20 14:00:00
T000362,A00124,12005,Clothing,UPI,Bangalore,2023-01-08 08:00:00
T000363,A00357,128395,Restaurants,UPI,Kolkata,2023-09-15 02:00:00
T000364,A00035,2561,Electronics,UPI,Bangalore,2023-04-20 07:00:00
T000365,A00087,58787,Restaurants,UPI,Pune,2023-04-26 18:00:00
T000366,A00134,136845,Jewelry,Credit,Pune,2023-06-06 08:00:00
T000367,A00196,128960,Clothing,Credit,Coimbatore,2023-07-01 21:00:00
T000368,A00274,76056,Groceries,Credit,Delhi,2023-06-30 20:00:00
T000369,A00201,82963,Healthcare,Debit,Ahmedabad,2023-07-18 03:00:00
T000370,A00369,29664,Gambling,Online,Bangalore,2023-12-11 20:00:00
T000371,A00285,69792,Clothing,UPI,Chennai,2023-06-02 22:00:00
T000372,A00077,12351,Healthcare,UPI,Jaipur,2023-05-27 17:00:00
T000373,A00059,79156,Gambling,Credit,Mumbai,2023-03-20 03:00:00
T000374,A00431,133077,Groceries,Debit,Chennai,2023-06-14 22:00:00
T000375,A00126,147906,Education,Credit,Coimbatore,2023-03-31 00:00:00
T000376,A00500,5761,Education,UPI,Mumbai,2023-01-22 02:00:00
T000377,A00401,3938,Education,UPI,Mumbai,2023-12-25 07:00:00
T000378,A00109,42173,Gambling,Credit,Hyderabad,2023-08-13 14:00:00
T000379,A00224,141550,Gambling,UPI,Chennai,2023-12-30 03:00:00
T000380,A00496,139230,Restaurants,Online,Bangalore,2023-08-22 21:00:00
T000381,A00278,75213,Healthcare,Online,Kolkata,2023-10-09 06:00:00
T000382,A00068,89906,Education,Credit,Hyderabad,2023-05-08 02:00:00
T000383,A00069,33984,Jewelry,Online,Mumbai,2023-10-23 12:00:00
T000384,A00165,123113,Jewelry,Online,Pune,2023-04-10 21:00:00
T000385,A00489,147153,Electronics,Credit,Pune,2023-11-26 16:00:00
T000386,A00305,126089,Electronics,Credit,Mumbai,2023-12-21 23:00:00
T000387,A00397,62557,Electronics,Credit,Delhi,2023-02-24 13:00:00
T000388,A00162,11897,Restaurants,Online,Pune,2023-10-28 02:00:00
T000389,A00365,57156,Education,UPI,Pune,2023-11-17 20:00:00
T000390,A00342,26557,Travel,Debit,Bangalore,2023-07-16 14:00:00
T000391,A00309,8971,Electronics,UPI,Kolkata,2023-09-05 22:00:00
T000392,A00379,83150,Restaurants,Credit,Mumbai,2023-02-01 11:00:00
T000393,A00343,38498,Jewelry,UPI,Pune,2023-01-07 01:00:00
T000394,A00435,75158,Travel,Debit,Coimbatore,2023-08-02 04:00:00
T000395,A00387,5130,Healthcare,UPI,Hyderabad,2023-05-29 22:00:00
T000396,A00042,1481,Groceries,Credit,Coimbatore,2023-07-25 03:00:00
T000397,A00354,147925,Travel,Debit,Ahmedabad,2023-03-19 10:00:00
T000398,A00416,136264,Restaurants,Online,Ahmedabad,2023-07-16 18:00:00
T000399,A00109,53046,Clothing,UPI,Ahmedabad,2023-05-30 22:00:00
T000400,A00051,87720,Jewelry,Online,Coimbatore,2023-01-27 05:00:00
T000401,A00250,80193,Groceries,Online,Jaipur,2023-05-27 14:00:00
T000402,A00497,125470,Gambling,Debit,Delhi,2023-10-01 06:00:00
T000403,A00341,139739,Healthcare,Online,Jaipur,2023-07-01 08:00:00
T000404,A00430,115745,Electronics,Online,Chennai,2023-11-06 13:00:00
T000405,A00383,25486,Gambling,UPI,Pune,2023-08-20 11:00:00
T000406,A00492,23113,Groceries,Debit,Bangalore,2023-11-30 05:00:00
T000407,A00021,6985,Gambling,Credit,Delhi,2023-01-05 11:00:00
T000408,A00300,107005,Gambling,Credit,Delhi,2023-08-18 02:00:00
T000409,A00139,145217,Travel,Debit,Delhi,2023-06-27 07:00:00
T000410,A00359,18880,Jewelry,Online,Mumbai,2023-06-24 19:00:00
T000411,A00324,89871,Travel,UPI,Coimbatore,2023-12-19 08:00:00
T000412,A00499,78477,Healthcare,Online,Hyderabad,2023-06-09 05:00:00
T000413,A00385,48384,Electronics,Credit,Ahmedabad,2023-01-29 04:00:00
T000414,A00092,60338,Gambling,UPI,Jaipur,2023-08-04 18:00:00
T000415,A00447,47284,Travel,Debit,Hyderabad,2023-08-20 22:00:00
T000416,A00280,40121,Electronics,Online,Jaipur,2023-06-15 09:00:00
T000417,A00125,128546,Jewelry,Online,Kolkata,2023-08-14 20:00:00
T000418,A00483,43284,Restaurants,UPI,Hyderabad,2023-01-26 07:00:00
T000419,A00397,19042,Gambling,Online,Jaipur,2023-08-25 10:00:00
T000420,A00111,51772,Travel,Debit,Coimbatore,2023-09-03 08:00:00
T000421,A00354,112537,Restaurants,UPI,Pune,2023-08-11 04:00:00
T000422,A00139,86657,Electronics,Debit,Jaipur,2023-11-03 12:00:00
T000423,A00484,43301,Jewelry,Debit,Delhi,2023-10-10 18:00:00
T000424,A00435,63396,Travel,Debit,Coimbatore,2023-04-10 18:00:00
T000425,A00273,88649,Clothing,Debit,Ahmedabad,2023-12-03 06:00:00
T000426,A00099,83357,Gambling,Online,Kolkata,2023-08-03 13:00:00
T000427,A00252,77917,Healthcare,UPI,Coimbatore,2023-09-20 01:00:00
T000428,A00338,14108,Electronics,Online,Chennai,2023-03-26 05:00:00
T000429,A00104,60296,Restaurants,Credit,Mumbai,2023-11-21 08:00:00
T000430,A00214,2394,Clothing,Debit,Jaipur,2023-07-11 14:00:00
T000431,A00249,19161,Jewelry,Debit,Jaipur,2023-05-06 15:00:00
T000432,A00152,55833,Healthcare,Credit,Mumbai,2023-08-10 06:00:00
T000433,A00250,98476,Healthcare,Credit,Jaipur,2023-03-27 08:00:00
T000434,A00275,80725,Restaurants,Debit,Chennai,2023-09-06 17:00:00
T000435,A00165,122107,Electronics,Online,Ahmedabad,2023-02-07 05:00:00
T000436,A00487,125858,Gambling,Online,Delhi,2023-09-11 15:00:00
T000437,A00341,124786,Clothing,Debit,Ahmedabad,2023-05-03 05:00:00
T000438,A00008,10337,Healthcare,UPI,Hyderabad,2023-04-06 01:00:00
T000439,A00284,11794,Clothing,Credit,Pune,2023-12-11 08:00:00
T000440,A00005,86572,Electronics,Online,Jaipur,2023-02-27 12:00:00
T000441,A00145,141640,Education,UPI,Ahmedabad,2023-01-21 03:00:00
T000442,A00101,149633,Education,Debit,Delhi,2023-06-07 11:00:00
T000443,A00164,74162,Education,Debit,Ahmedabad,2023-09-12 05:00:00
T000444,A00374,119543,Clothing,Online,Hyderabad,2023-07-26 10:00:00
T000445,A00147,78100,Electronics,Online,Delhi,2023-09-06 01:00:00
T000446,A00064,76699,Restaurants,Debit,Mumbai,2023-09-19 16:00:00
T000447,A00091,13164,Electronics,Online,Mumbai,2023-02-02 10:00:00
T000448,A00117,144761,Healthcare,Online,Chennai,2023-05-25 19:00:00
T000449,A00354,132104,Groceries,Online,Coimbatore,2023-07-16 19:00:00
T000450,A00267,148191,Electronics,Debit,Delhi,2023-10-14 22:00:00
T000451,A00310,55935,Gambling,Credit,Coimbatore,2023-10-07 17:00:00
T000452,A00173,52481,Education,UPI,Pune,2023-12-25 09:00:00
T000453,A00047,17674,Travel,Credit,Kolkata,2023-02-14 03:00:00
T000454,A00140,32879,Travel,Debit,Kolkata,2023-09-23 13:00:00
T000455,A00246,110598,Clothing,UPI,Hyderabad,2023-11-05 02:00:00
T000456,A00149,111522,Healthcare,Debit,Delhi,2023-04-07 05:00:00
T000457,A00246,26125,Gambling,Credit,Bangalore,2023-03-08 16:00:00
T000458,A00395,139232,Electronics,Debit,Delhi,2023-04-04 01:00:00
T000459,A00487,73297,Travel,Online,Pune,2023-11-03 09:00:00
T000460,A00476,100900,Restaurants,Online,Ahmedabad,2023-01-15 15:00:00
T000461,A00005,64717,Education,Credit,Chennai,2023-09-27 13:00:00
T000462,A00465,131598,Restaurants,Online,Pune,2023-12-27 16:00:00
T000463,A00184,25591,Healthcare,Credit,Ahmedabad,2023-05-12 22:00:00
T000464,A00020,19653,Groceries,Debit,Delhi,2023-08-07 21:00:00
T000465,A00425,144090,Travel,Debit,Kolkata,2023-04-03 01:00:00
T000466,A00046,12613,Education,Credit,Pune,2023-12-31 11:00:00
T000467,A00012,148002,Clothing,UPI,Hyderabad,2023-01-13 11:00:00
T000468,A00070,133422,Gambling,Credit,Pune,2023-06-11 02:00:00
T000469,A00017,56363,Gambling,UPI,Ahmedabad,2023-12-23 03:00:00
T000470,A00371,62214,Gambling,Credit,Mumbai,2023-01-24 11:00:00
T000471,A00147,2781,Restaurants,Debit,Delhi,2023-07-23 16:00:00
T000472,A00154,83421,Jewelry,Online,Jaipur,2023-02-19 14:00:00
T000473,A00304,134579,Clothing,Credit,Kolkata,2023-05-14 18:00:00
T000474,A00108,39629,Gambling,UPI,Bangalore,2023-09-23 18:00:00
T000475,A00236,49001,Travel,Online,Bangalore,2023-12-18 23:00:00
T000476,A00308,17527,Clothing,UPI,Coimbatore,2023-04-11 18:00:00
T000477,A00352,129563,Electronics,UPI,Jaipur,2023-04-17 19:00:00
T000478,A00070,21847,Groceries,UPI,Kolkata,2023-05-03 23:00:00
T000479,A00183,13655,Healthcare,UPI,Bangalore,2023-11-04 15:00:00
T000480,A00250,93230,Groceries,Credit,Jaipur,2023-01-12 05:00:00
T000481,A00228,23363,Travel,Online,Coimbatore,2023-10-03 19:00:00
T000482,A00102,136299,Travel,Online,Coimbatore,2023-08-24 07:00:00
T000483,A00075,104993,Groceries,Online,Kolkata,2023-12-10 23:00:00
T000484,A00417,61553,Education,Online,Bangalore,2023-07-09 19:00:00
T000485,A00446,109030,Travel,Debit,Ahmedabad,2023-02-13 10:00:00
T000486,A00216,58489,Education,Debit,Jaipur,2023-08-15 20:00:00
T000487,A00407,143684,Gambling,Credit,Pune,2023-07-28 11:00:00
T000488,A00399,63822,Jewelry,Online,Chennai,2023-06-24 12:00:00
T000489,A00411,135209,Jewelry,Debit,Delhi,2023-05-09 16:00:00
T000490,A00203,93259,Electronics,Online,Bangalore,2023-03-10 14:00:00
T000491,A00192,138026,Travel,Credit,Bangalore,2023-01-21 07:00:00
T000492,A00249,34411,Electronics,UPI,Kolkata,2023-05-09 09:00:00
T000493,A00499,17275,Restaurants,Credit,Coimbatore,2023-03-14 19:00:00
T000494,A00242,55295,Clothing,Debit,Ahmedabad,2023-01-22 23:00:00
T000495,A00465,28190,Gambling,Debit,Kolkata,2023-02-18 15:00:00
T000496,A00179,45736,Travel,Debit,Bangalore,2023-07-12 02:00:00
T000497,A00437,98348,Groceries,Credit,Jaipur,2023-07-06 08:00:00
T000498,A00462,105852,Electronics,Credit,Chennai,2023-11-16 05:00:00
T000499,A00219,73434,Jewelry,Credit,Jaipur,2023-08-30 20:00:00
T000500,A00082,111056,Education,Online,Kolkata,2023-01-21 03:00:00
T000501,A00092,53211,Groceries,Debit,Jaipur,2023-01-19 19:00:00
T000502,A00435,86384,Restaurants,Credit,Ahmedabad,2023-06-19 13:00:00
T000503,A00175,1816,Clothing,Credit,Bangalore,2023-08-24 15:00:00
T000504,A00239,36504,Travel,Online,Ahmedabad,2023-10-28 07:00:00
T000505,A00260,73506,Travel,Debit,Delhi,2023-07-03 05:00:00
T000506,A00391,79318,Electronics,UPI,Chennai,2023-08-25 07:00:00
T000507,A00365,71362,Travel,UPI,Pune,2023-05-11 13:00:00
T000508,A00163,7657,Restaurants,Debit,Kolkata,2023-03-15 21:00:00
T000509,A00048,97404,Groceries,Online,Kolkata,2023-08-23 06:00:00
T000510,A00329,128401,Groceries,Debit,Pune,2023-11-05 20:00:00
T000511,A00328,35586,Groceries,UPI,Delhi,2023-03-28 01:00:00
T000512,A00116,51657,Healthcare,Credit,Mumbai,2023-12-24 21:00:00
T000513,A00429,40755,Clothing,Debit,Jaipur,2023-09-21 20:00:00
T000514,A00337,126145,Education,UPI,Delhi,2023-11-26 17:00:00
T000515,A00337,89738,Electronics,Credit,Delhi,2023-03-23 02:00:00
T000516,A00369,63923,Education,Debit,Delhi,2023-05-23 07:00:00
T000517,A00225,113927,Education,Online,Jaipur,2023-02-28 02:00:00
T000518,A00352,106936,Restaurants,UPI,Hyderabad,2023-04-11 21:00:00
T000519,A00328,84901,Restaurants,Credit,Hyderabad,2023-06-13 07:00:00
T000520,A00147,23194,Restaurants,Credit,Delhi,2023-11-03 01:00:00
T000521,A00063,129195,Groceries,Online,Kolkata,2023-05-09 11:00:00
T000522,A00294,144525,Travel,UPI,Pune,2023-12-01 14:00:00
T000523,A00323,61950,Gambling,Credit,Bangalore,2023-12-05 08:00:00
T000524,A00443,114808,Restaurants,Online,Bangalore,2023-03-18 20:00:00
T000525,A00325,11364,Healthcare,UPI,Ahmedabad,2023-03-17 04:00:00
T000526,A00013,147103,Clothing,Online,Hyderabad,2023-04-15 07:00:00
T000527,A00431,42159,Education,Online,Ahmedabad,2023-03-20 21:00:00
T000528,A00494,2750,Jewelry,Online,Coimbatore,2023-03-11 10:00:00
T000529,A00189,43124,Healthcare,Online,Kolkata,2023-07-01 00:00:00
T000530,A00287,142764,Jewelry,UPI,Chennai,2023-10-02 15:00:00
T000531,A00208,56338,Education,Online,Delhi,2023-05-08 17:00:00
T000532,A00114,71320,Electronics,Online,Kolkata,2023-07-31 11:00:00
T000533,A00480,144629,Restaurants,Credit,Ahmedabad,2023-05-09 03:00:00
T000534,A00022,116204,Electronics,UPI,Ahmedabad,2023-02-22 11:00:00
T000535,A00349,7174,Healthcare,UPI,Delhi,2023-04-03 12:00:00
T000536,A00214,57444,Electronics,Online,Jaipur,2023-08-15 17:00:00
T000537,A00171,116876,Healthcare,Online,Ahmedabad,2023-07-25 15:00:00
T000538,A00323,33079,Gambling,Debit,Bangalore,2023-04-12 23:00:00
T000539,A00054,69358,Jewelry,Online,Bangalore,2023-05-11 09:00:00
T000540,A00394,142881,Gambling,UPI,Ahmedabad,2023-03-21 02:00:00
T000541,A00298,43025,Education,Credit,Pune,2023-11-17 17:00:00
T000542,A00320,147859,Restaurants,UPI,Delhi,2023-10-06 19:00:00
T000543,A00126,65166,Groceries,Credit,Coimbatore,2023-07-07 15:00:00
T000544,A00277,36640,Education,Online,Pune,2023-06-14 13:00:00
T000545,A00464,18265,Healthcare,Debit,Delhi,2023-11-30 18:00:00
T000546,A00204,62155,Groceries,Credit,Pune,2023-11-06 23:00:00
T000547,A00194,142554,Gambling,UPI,Mumbai,2023-01-01 16:00:00
T000548,A00169,94254,Restaurants,Online,Bangalore,2023-11-28 15:00:00
T000549,A00152,86223,Electronics,Credit,Mumbai,2023-09-18 01:00:00
T000550,A00035,66989,Clothing,Debit,Delhi,2023-11-26 10:00:00
T000551,A00184,74007,Education,Debit,Ahmedabad,2023-05-06 22:00:00
T000552,A00286,74708,Travel,Debit,Coimbatore,2023-02-22 18:00:00
T000553,A00057,118790,Jewelry,Online,Bangalore,2023-01-20 22:00:00
T000554,A00222,19284,Electronics,Credit,Hyderabad,2023-06-29 00:00:00
T000555,A00303,7002,Healthcare,Credit,Chennai,2023-06-15 17:00:00
T000556,A00163,20747,Clothing,Online,Kolkata,2023-09-10 20:00:00
T000557,A00019,29240,Groceries,Credit,Pune,2023-06-28 02:00:00
T000558,A00370,100641,Healthcare,Online,Coimbatore,2023-09-25 05:00:00
T000559,A00264,51830,Education,Debit,Kolkata,2023-11-21 15:00:00
T000560,A00282,129096,Healthcare,Credit,Delhi,2023-01-21 05:00:00
T000561,A00113,34646,Groceries,Debit,Chennai,2023-07-14 17:00:00
T000562,A00488,148176,Jewelry,Online,Chennai,2023-01-15 01:00:00
T000563,A00327,58657,Jewelry,Debit,Pune,2023-10-15 12:00:00
T000564,A00030,53306,Restaurants,UPI,Delhi,2023-03-25 11:00:00
T000565,A00135,143677,Healthcare,Online,Jaipur,2023-03-03 07:00:00
T000566,A00067,56718,Travel,UPI,Ahmedabad,2023-10-08 07:00:00
T000567,A00065,37131,Restaurants,Online,Ahmedabad,2023-03-27 02:00:00
T000568,A00292,145749,Travel,Debit,Mumbai,2023-03-05 07:00:00
T000569,A00025,139215,Electronics,Debit,Hyderabad,2023-09-28 09:00:00
T000570,A00037,93050,Restaurants,Debit,Coimbatore,2023-07-02 20:00:00
T000571,A00001,59946,Healthcare,UPI,Coimbatore,2023-11-24 08:00:00
T000572,A00399,130282,Jewelry,Debit,Mumbai,2023-03-08 21:00:00
T000573,A00037,51492,Healthcare,UPI,Coimbatore,2023-08-25 00:00:00
T000574,A00141,54773,Jewelry,UPI,Delhi,2023-10-17 03:00:00
T000575,A00232,137916,Jewelry,Credit,Hyderabad,2023-08-02 05:00:00
T000576,A00136,50490,Jewelry,Credit,Ahmedabad,2023-08-13 03:00:00
T000577,A00389,39360,Electronics,Credit,Pune,2023-03-30 12:00:00
T000578,A00188,53860,Clothing,Online,Pune,2023-07-27 23:00:00
T000579,A00128,105906,Groceries,UPI,Kolkata,2023-10-11 02:00:00
T000580,A00201,3570,Electronics,Debit,Ahmedabad,2023-03-02 06:00:00
T000581,A00127,93447,Gambling,Credit,Delhi,2023-05-18 18:00:00
T000582,A00257,4301,Electronics,Online,Coimbatore,2023-04-09 20:00:00
T000583,A00164,80963,Groceries,UPI,Ahmedabad,2023-01-07 06:00:00
T000584,A00035,27440,Healthcare,Online,Delhi,2023-03-11 03:00:00
T000585,A00194,93816,Education,Debit,Coimbatore,2023-09-13 19:00:00
T000586,A00191,144660,Jewelry,Credit,Jaipur,2023-10-27 23:00:00
T000587,A00104,96010,Clothing,UPI,Kolkata,2023-04-07 15:00:00
T000588,A00023,136585,Groceries,Online,Pune,2023-05-01 03:00:00
T000589,A00265,40300,Restaurants,Credit,Delhi,2023-11-22 03:00:00
T000590,A00290,22455,Clothing,Credit,Mumbai,2023-03-05 03:00:00
T000591,A00430,13931,Clothing,UPI,Chennai,2023-01-25 13:00:00
T000592,A00462,89457,Electronics,Credit,Coimbatore,2023-01-25 11:00:00
T000593,A00384,118689,Clothing,Online,Bangalore,2023-04-20 03:00:00
T000594,A00260,128311,Travel,UPI,Mumbai,2023-08-17 15:00:00
T000595,A00414,36496,Restaurants,UPI,Coimbatore,2023-09-17 07:00:00
T000596,A00479,51020,Groceries,Credit,Hyderabad,2023-07-01 09:00:00
T000597,A00358,47886,Groceries,Debit,Kolkata,2023-04-19 13:00:00
T000598,A00075,130146,Groceries,Debit,Jaipur,2023-04-16 18:00:00
T000599,A00355,149097,Education,Debit,Bangalore,2023-12-31 21:00:00
T000600,A00072,46106,Education,Online,Hyderabad,2023-03-15 04:00:00
T000601,A00259,67727,Education,UPI,Bangalore,2023-02-26 16:00:00
T000602,A00398,10942,Restaurants,Credit,Kolkata,2023-04-09 21:00:00
T000603,A00188,75559,Restaurants,Debit,Pune,2023-02-19 19:00:00
T000604,A00461,113372,Jewelry,Credit,Bangalore,2023-03-30 19:00:00
T000605,A00173,58174,Clothing,Debit,Pune,2023-11-30 17:00:00
T000606,A00480,5657,Clothing,Debit,Kolkata,2023-08-24 03:00:00
T000607,A00290,4532,Restaurants,Credit,Mumbai,2023-05-23 02:00:00
T000608,A00045,143178,Gambling,Online,Jaipur,2023-04-09 15:00:00
T000609,A00061,106391,Groceries,Credit,Coimbatore,2023-05-20 07:00:00
T000610,A00083,37888,Clothing,Credit,Mumbai,2023-10-31 09:00:00
T000611,A00123,64267,Travel,Online,Delhi,2023-05-10 01:00:00
T000612,A00358,52266,Restaurants,Online,Kolkata,2023-02-25 13:00:00
T000613,A00016,26987,Healthcare,Credit,Kolkata,2023-10-26 13:00:00
T000614,A00066,116804,Education,Online,Coimbatore,2023-05-20 00:00:00
T000615,A00424,66613,Healthcare,Debit,Delhi,2023-12-06 21:00:00
T000616,A00145,39902,Education,Online,Coimbatore,2023-05-09 12:00:00
T000617,A00375,34126,Healthcare,Credit,Delhi,2023-05-22 03:00:00
T000618,A00162,75806,Groceries,Online,Pune,2023-07-16 09:00:00
T000619,A00234,73033,Jewelry,UPI,Delhi,2023-11-22 05:00:00
T000620,A00380,118917,Education,Online,Pune,2023-08-01 13:00:00
T000621,A00144,1832,Groceries,Debit,Hyderabad,2023-04-12 07:00:00
T000622,A00358,114264,Groceries,UPI,Kolkata,2023-02-12 08:00:00
T000623,A00188,134114,Electronics,Debit,Pune,2023-01-27 17:00:00
T000624,A00322,59953,Travel,Debit,Pune,2023-06-19 06:00:00
T000625,A00450,97184,Healthcare,UPI,Hyderabad,2023-12-21 11:00:00
T000626,A00474,9529,Healthcare,Debit,Chennai,2023-01-19 08:00:00
T000627,A00013,57776,Restaurants,UPI,Ahmedabad,2023-02-17 10:00:00
T000628,A00184,63827,Jewelry,Debit,Mumbai,2023-08-07 11:00:00
T000629,A00111,95585,Jewelry,Credit,Coimbatore,2023-04-06 23:00:00
T000630,A00415,28999,Education,Debit,Jaipur,2023-09-05 22:00:00
T000631,A00290,15168,Education,UPI,Mumbai,2023-10-21 14:00:00
T000632,A00295,65801,Clothing,Credit,Mumbai,2023-10-03 06:00:00
T000633,A00451,78508,Healthcare,Credit,Delhi,2023-05-23 13:00:00
T000634,A00392,95842,Travel,Online,Mumbai,2023-03-28 14:00:00
T000635,A00215,29369,Travel,Online,Jaipur,2023-09-12 07:00:00
T000636,A00462,94900,Healthcare,Online,Coimbatore,2023-06-22 22:00:00
T000637,A00120,143391,Gambling,Credit,Delhi,2023-04-02 16:00:00
T000638,A00382,84794,Groceries,Online,Ahmedabad,2023-07-09 15:00:00
T000639,A00055,59143,Restaurants,Credit,Hyderabad,2023-09-25 21:00:00
T000640,A00027,65363,Education,Online,Mumbai,2023-12-09 19:00:00
T000641,A00118,103424,Travel,Debit,Pune,2023-03-23 02:00:00
T000642,A00221,119532,Restaurants,Online,Jaipur,2023-06-14 20:00:00
T000643,A00231,124667,Groceries,UPI,Hyderabad,2023-04-03 17:00:00
T000644,A00053,16930,Education,Online,Kolkata,2023-11-18 11:00:00
T000645,A00295,100830,Healthcare,Credit,Chennai,2023-05-19 13:00:00
T000646,A00321,19741,Clothing,UPI,Mumbai,2023-12-29 11:00:00
T000647,A00401,96011,Education,UPI,Mumbai,2023-06-06 01:00:00
T000648,A00233,144727,Groceries,Credit,Mumbai,2023-12-07 00:00:00
T000649,A00158,107098,Restaurants,UPI,Chennai,2023-07-20 14:00:00
T000650,A00437,105144,Travel,UPI,Coimbatore,2023-12-27 11:00:00
T000651,A00269,88734,Restaurants,UPI,Jaipur,2023-09-12 07:00:00
T000652,A00021,15409,Restaurants,Online,Hyderabad,2023-02-28 13:00:00
T000653,A00403,145277,Education,UPI,Kolkata,2023-09-11 18:00:00
T000654,A00053,49913,Travel,Debit,Bangalore,2023-10-31 15:00:00
T000655,A00275,74308,Groceries,Debit,Jaipur,2023-03-26 20:00:00
T000656,A00313,105283,Jewelry,Online,Chennai,2023-09-09 10:00:00
T000657,A00281,36129,Gambling,Online,Jaipur,2023-04-22 13:00:00
T000658,A00214,131577,Education,Debit,Pune,2023-09-14 00:00:00
T000659,A00031,54112,Restaurants,UPI,Bangalore,2023-03-14 16:00:00
T000660,A00337,134732,Gambling,Debit,Delhi,2023-02-19 01:00:00
T000661,A00183,11675,Jewelry,Credit,Mumbai,2023-02-01 17:00:00
T000662,A00023,96248,Restaurants,UPI,Pune,2023-07-19 02:00:00
T000663,A00032,13253,Education,Debit,Bangalore,2023-09-27 02:00:00
T000664,A00446,106260,Groceries,Debit,Kolkata,2023-08-23 07:00:00
T000665,A00074,42177,Groceries,UPI,Ahmedabad,2023-07-16 10:00:00
T000666,A00010,27113,Clothing,UPI,Bangalore,2023-06-05 06:00:00
T000667,A00484,137862,Education,UPI,Delhi,2023-03-22 13:00:00
T000668,A00456,118228,Travel,Online,Mumbai,2023-05-29 09:00:00
T000669,A00054,66377,Groceries,Credit,Bangalore,2023-10-27 03:00:00
T000670,A00052,77067,Travel,Online,Delhi,2023-07-05 04:00:00
T000671,A00148,138353,Gambling,Debit,Chennai,2023-05-04 12:00:00
T000672,A00160,7831,Restaurants,Credit,Mumbai,2023-10-29 00:00:00
T000673,A00370,101325,Jewelry,Online,Delhi,2023-05-10 05:00:00
T000674,A00014,105778,Clothing,Debit,Chennai,2023-06-12 09:00:00
T000675,A00178,104038,Travel,UPI,Jaipur,2023-06-03 06:00:00
T000676,A00412,1010,Gambling,Debit,Delhi,2023-03-18 19:00:00
T000677,A00366,47441,Jewelry,UPI,Pune,2023-03-22 18:00:00
T000678,A00500,87818,Electronics,Online,Mumbai,2023-12-18 20:00:00
T000679,A00053,56950,Travel,Debit,Hyderabad,2023-11-24 18:00:00
