transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp,fraud_flag,customer_id,account_type,balance,account_open_date,age,occupation,annual_income,city,hour_of_day,is_night_transaction,is_weekend,transaction_frequency,avg_spending,std_spending,amount_zscore,location_deviation,is_high_risk_merchant,amount_to_balance_ratio,txn_to_monthly_income_ratio,account_age_days
T000104,A00369,57505,Clothing,Online,Pune,2023-02-12 22:00:00,0,C0369,Savings,96396,2020-06-11,43,Businessman,1623062,Delhi,22,1,1,28,68573.03571428571,42107.15002667656,-0.2628540688997871,1,0,0.596543460896086,0.42515935928510434,976
T000105,A00190,87881,Clothing,UPI,Pune,2023-11-20 12:00:00,0,C0190,Savings,328064,2019-06-16,58,Teacher,645266,Mumbai,12,0,0,22,74035.09090909091,42898.478453325006,0.32275991107642443,1,0,0.26787679270876197,1.6343213496449527,1618
T000106,A00136,54453,Restaurants,UPI,Ahmedabad,2023-10-08 11:00:00,0,C0136,Salary,230019,2020-06-13,51,Manager,646699,Ahmedabad,11,0,1,13,89221.15384615384,35304.27999512749,-0.9848141316280169,0,0,0.23673158855751675,1.0104175203610952,1212
T000107,A00043,18867,Restaurants,Debit,Mumbai,2023-10-15 17:00:00,0,C0043,Current,182404,2018-12-22,30,Teacher,825893,Mumbai,17,0,1,21,75269.23809523809,42536.70106967013,-1.3259664402008475,0,0,0.10343466461993915,0.2741323633933209,1758
T000108,A00404,57654,Jewelry,Online,Pune,2023-07-05 02:00:00,0,C0404,Savings,45372,2020-04-24,55,Engineer,1199885,Pune,2,1,0,20,68851.5,36307.943095720875,-0.3084035901036679,0,1,1.270667577634276,0.5765952570454669,1167
T000109,A00380,125374,Electronics,Credit,Pune,2023-06-02 19:00:00,0,C0380,Salary,73056,2018-05-04,26,Accountant,1298748,Pune,19,0,0,22,108978.0,33601.76635663242,0.4879505388490896,0,0,1.716112076871484,1.1584141034288407,1855
T000110,A00353,112719,Healthcare,Online,Ahmedabad,2023-02-23 04:00:00,0,C0353,Current,187684,2021-08-30,34,Salesperson,1966471,Ahmedabad,4,1,0,16,79453.0625,53926.28489270484,0.6168779764114666,0,0,0.6005754322401897,0.6878453839390462,542
T000111,A00090,139740,Electronics,UPI,Kolkata,2023-10-01 01:00:00,0,C0090,Current,36174,2022-09-16,32,Engineer,1453113,Hyderabad,1,1,1,28,77311.53571428571,41358.30660216491,1.5094540713726046,1,0,3.862888735314444,1.1539914652198417,380
T000112,A00295,121752,Groceries,Credit,Mumbai,2023-01-23 14:00:00,0,C0295,Current,257791,2020-07-12,29,Accountant,357545,Mumbai,14,0,0,17,80536.29411764706,44326.63940533489,0.9298179703059659,0,0,0.4722877358490566,4.086266064411473,925
T000113,A00341,105466,Healthcare,Credit,Ahmedabad,2023-12-23 02:00:00,0,C0341,Current,62804,2022-11-19,38,Accountant,1030880,Ahmedabad,2,1,1,22,86154.09090909091,43048.967588869455,0.4486033039245821,0,0,1.679261205318048,1.2276812044078844,399
T000114,A00245,52750,Restaurants,UPI,Ahmedabad,2023-07-20 08:00:00,0,C0245,Current,457776,2019-07-13,22,Lawyer,376077,Ahmedabad,8,0,0,16,77471.6875,35295.19944830789,-0.7004263437073508,0,0,0.11523077830472042,1.6831659473990699,1468
T000115,A00433,145551,Gambling,Online,Coimbatore,2023-11-19 03:00:00,0,C0433,Savings,359341,2018-06-03,54,Accountant,1443490,Coimbatore,3,1,1,29,68583.75862068965,47890.77832471297,1.6071411672921823,0,1,0.40504867229547337,1.2099924488565907,1995
T000116,A00192,68483,Groceries,Credit,Bangalore,2023-01-25 07:00:00,0,C0192,Savings,68530,2019-01-18,54,Doctor,780703,Bangalore,7,0,0,24,64312.875,45092.67170029574,0.09247899587135465,0,0,0.9992995870481972,1.052635893547226,1468
T000117,A00318,89678,Clothing,Credit,Kolkata,2023-01-22 06:00:00,0,C0318,Current,113255,2021-10-27,52,Doctor,804471,Kolkata,6,0,1,21,83125.38095238095,36019.73418207884,0.18191747375190861,0,0,0.7918167690894964,1.337693962865038,452
T000118,A00106,54315,Jewelry,Online,Bangalore,2023-10-06 04:00:00,1,C0106,Salary,141614,2021-03-17,54,Engineer,889833,Bangalore,4,1,0,29,76524.5172413793,39632.892607043934,-0.5603809305968249,0,1,0.38353987925007943,0.732474520499914,933
T000119,A00363,61312,Jewelry,UPI,Pune,2023-10-05 23:00:00,1,C0363,Savings,46321,2022-08-02,36,Salesperson,862288,Pune,23,1,0,19,89079.0,43480.47772659971,-0.6386084388169728,0,1,1.3236043348732784,0.8532462471935132,429
T000120,A00310,105717,Healthcare,Online,Kolkata,2023-11-17 15:00:00,0,C0310,Current,20997,2021-11-06,51,Salesperson,1144193,Coimbatore,15,0,0,28,86815.64285714286,43848.69496619136,0.43105860179945266,1,0,5.0346223449852365,1.108732530263688,741
T000121,A00382,45677,Electronics,Online,Ahmedabad,2023-05-25 17:00:00,0,C0382,Current,170268,2020-08-25,25,Doctor,1333024,Ahmedabad,17,0,0,24,73507.0,43688.408464647844,-0.6370110740591458,0,0,0.26826374736446446,0.41118839570780424,1003
T000122,A00233,100562,Jewelry,Debit,Mumbai,2023-02-19 22:00:00,0,C0233,Salary,259311,2018-09-25,32,Doctor,1347843,Mumbai,22,1,1,14,77020.64285714286,55181.108115573734,0.4266198694950289,0,1,0.38780310976738447,0.8953149587897107,1608
T000123,A00265,118452,Restaurants,Credit,Delhi,2023-06-16 11:00:00,0,C0265,Salary,14503,2018-08-08,41,Lawyer,1190695,Delhi,11,0,0,16,62643.9375,44984.089748070925,1.2406178009280102,0,0,8.16685052399338,1.1937767438344833,1773
T000124,A00344,60099,Gambling,UPI,Jaipur,2023-07-08 23:00:00,0,C0344,Current,32044,2021-12-11,30,Doctor,1783741,Jaipur,23,1,1,19,69016.47368421052,35608.34598855914,-0.2504321230499074,0,1,1.8754563894523326,0.4043120609998873,574
T000125,A00037,124058,Restaurants,UPI,Coimbatore,2023-09-02 15:00:00,0,C0037,Salary,47913,2021-10-04,30,Salesperson,1614532,Coimbatore,15,0,1,17,65113.0,47091.179552279216,1.2517206101104565,0,0,2.5891806152690235,0.9220603865392571,698
T000126,A00305,64483,Education,Credit,Mumbai,2023-05-18 15:00:00,0,C0305,Salary,311094,2018-12-19,40,Manager,766725,Mumbai,15,0,0,18,93637.5,36275.561780625816,-0.803695341131035,0,0,0.20727751972870023,1.009222341778343,1611
T000127,A00041,135791,Groceries,Credit,Jaipur,2023-04-12 23:00:00,1,C0041,Salary,453893,2019-12-05,46,Manager,1309940,Jaipur,23,1,0,16,79210.625,46276.58303559155,1.2226567150924637,0,0,0.29916896896632256,1.243943997434997,1224
T000128,A00017,116981,Groceries,Credit,Ahmedabad,2023-11-19 11:00:00,0,C0017,Savings,213524,2020-04-16,43,Engineer,326734,Ahmedabad,11,0,1,22,90543.22727272728,46508.75848076443,0.5684471826571574,0,0,0.547856222924716,4.296375645020109,1312
T000129,A00344,32387,Travel,UPI,Jaipur,2023-10-13 04:00:00,0,C0344,Current,32044,2021-12-11,30,Doctor,1783741,Jaipur,4,1,0,19,69016.47368421052,35608.34598855914,-1.0286766393468394,0,0,1.0106724918083945,0.21788140767073244,671
T000130,A00277,59028,Travel,Online,Pune,2023-02-23 18:00:00,0,C0277,Salary,420384,2020-08-23,57,Engineer,762120,Pune,18,0,0,17,65503.470588235294,31740.515725405374,-0.20401277169709858,0,0,0.14041414417736123,0.9294284364666981,914
T000131,A00307,129995,Healthcare,Online,Bangalore,2023-09-01 02:00:00,0,C0307,Savings,367644,2022-12-22,56,Businessman,1880934,Bangalore,2,1,0,20,88402.45,49947.11019139198,0.8327318605745518,0,0,0.35358838009492854,0.8293432943420662,253
T000132,A00059,20528,Jewelry,UPI,Mumbai,2023-11-11 13:00:00,1,C0059,Savings,102359,2021-10-19,25,Engineer,1095543,Mumbai,13,0,1,24,76171.08333333333,40118.36617020522,-1.3869728168206878,0,1,0.200547088706526,0.22485288117399316,753
T000133,A00423,142778,Clothing,Online,Coimbatore,2023-10-06 15:00:00,0,C0423,Savings,119914,2019-12-03,26,Lawyer,444931,Jaipur,15,0,0,19,62502.57894736842,53307.70310639479,1.505887824362137,1,0,1.1906600508693659,3.850790347267329,1403
T000134,A00183,51238,Healthcare,Debit,Bangalore,2023-12-29 05:00:00,0,C0183,Savings,35111,2022-09-24,24,Lawyer,1221522,Bangalore,5,1,0,14,62372.21428571428,54826.60344868885,-0.20308050445135775,0,0,1.4592731829573935,0.5033523751516551,461
T000135,A00041,125706,Restaurants,Debit,Hyderabad,2023-11-06 12:00:00,0,C0041,Salary,453893,2019-12-05,46,Manager,1309940,Jaipur,12,0,0,16,79210.625,46276.58303559155,1.0047279196097987,1,0,0.276950124919034,1.151558086629922,1432
T000136,A00039,89493,Clothing,UPI,Kolkata,2023-01-17 02:00:00,0,C0039,Salary,371936,2020-07-05,39,Accountant,1202580,Hyderabad,2,1,0,28,85161.96428571429,45429.89869179575,0.09533447881247109,1,0,0.2406133296768001,0.8930100284388565,926
T000137,A00397,18232,Electronics,Online,Delhi,2023-12-25 11:00:00,0,C0397,Salary,146877,2021-08-18,58,Accountant,772327,Delhi,11,0,0,20,74231.45,46365.37388416512,-1.207786011602187,0,0,0.12413023053146148,0.28327897380254735,859
T000138,A00192,81194,Education,Debit,Bangalore,2023-03-25 14:00:00,1,C0192,Savings,68530,2019-01-18,54,Doctor,780703,Bangalore,14,0,1,24,64312.875,45092.67170029574,0.3743651543248276,0,0,1.184777691847485,1.2480136492366496,1527
T000139,A00267,66554,Jewelry,Online,Delhi,2023-08-06 05:00:00,0,C0267,Salary,462595,2020-10-11,46,Doctor,1138761,Delhi,5,1,1,17,86573.23529411765,34631.803899251,-0.5780592703850064,0,1,0.1438706776539356,0.7013306567400885,1029
T000140,A00494,25795,Travel,Credit,Coimbatore,2023-03-31 11:00:00,0,C0494,Savings,294530,2019-04-22,31,Salesperson,1340993,Coimbatore,11,0,0,17,82924.05882352941,50665.997323736,-1.1275621095247956,0,0,0.08757991518719592,0.23082894541582244,1439
T000141,A00147,129698,Education,Online,Delhi,2023-06-11 04:00:00,1,C0147,Current,200113,2021-10-09,43,Salesperson,358596,Delhi,4,1,1,24,72779.125,47767.18102586344,1.191589576307243,0,0,0.6481205712743736,4.340193421008601,610
T000142,A00395,140069,Clothing,Debit,Delhi,2023-09-09 13:00:00,1,C0395,Savings,113777,2022-07-11,49,Salesperson,647739,Delhi,13,0,1,16,72904.0625,51039.29322325267,1.3159456814225778,0,0,1.2310727908734553,2.5949155446869803,425
T000143,A00333,91611,Gambling,Debit,Bangalore,2023-10-04 13:00:00,0,C0333,Savings,322875,2020-09-08,53,Salesperson,1057907,Bangalore,13,0,0,23,94767.95652173914,38408.83975961578,-0.08219348830886726,0,1,0.2837343128631425,1.0391575062836336,1121
T000144,A00127,4523,Healthcare,UPI,Bangalore,2023-01-15 16:00:00,1,C0127,Salary,125575,2019-01-06,36,Teacher,907812,Delhi,16,0,1,24,69455.70833333333,43902.106847016854,-1.4790339916851964,1,0,0.036018028922724085,0.05978770934951289,1470
T000145,A00046,64906,Education,UPI,Ahmedabad,2023-07-26 20:00:00,0,C0046,Current,493910,2021-07-07,41,Manager,458211,Ahmedabad,20,0,0,27,61174.88888888889,41682.88260031683,0.08951183023706594,0,0,0.13141233947006647,1.6998107858606624,749
T000146,A00045,35310,Restaurants,Credit,Jaipur,2023-05-13 20:00:00,0,C0045,Savings,387007,2022-06-14,23,Salesperson,372303,Jaipur,20,0,1,22,74602.68181818182,44550.62500377826,-0.88197823969584,0,0,0.09123842401190672,1.138105252979428,333
T000147,A00001,2695,Groceries,Debit,Coimbatore,2023-02-24 06:00:00,0,C0001,Salary,446460,2018-06-10,60,Doctor,395462,Coimbatore,6,0,0,18,64056.833333333336,41707.14532695243,-1.4712546939451991,0,0,0.006036361518699282,0.08177776878688724,1720
T000148,A00168,69711,Healthcare,UPI,Kolkata,2023-11-19 21:00:00,0,C0168,Current,258211,2020-12-16,29,Businessman,1289024,Kolkata,21,0,1,19,74366.78947368421,42029.160517932134,-0.11077521930750384,0,0,0.269975833810977,0.6489654187974777,1068
T000149,A00108,75277,Clothing,UPI,Bangalore,2023-02-05 06:00:00,0,C0108,Savings,494536,2022-08-06,45,Salesperson,1960822,Bangalore,6,0,1,21,77993.28571428571,43263.09402960318,-0.06278528559300604,0,0,0.15221712430010292,0.4606863856076686,183
T000150,A00019,85962,Gambling,UPI,Chennai,2023-11-10 09:00:00,0,C0019,Current,169685,2019-05-15,45,Engineer,326069,Pune,9,0,0,21,58153.23809523809,43557.16016099392,0.6384429517897052,1,1,0.5065945334323397,3.16357580757447,1640
T000151,A00332,34639,Restaurants,Credit,Hyderabad,2023-12-30 05:00:00,1,C0332,Savings,124246,2021-06-03,45,Salesperson,1267344,Hyderabad,5,1,1,21,62906.619047619046,40430.760432467985,-0.699161201650778,0,0,0.27879143963234526,0.32798356247396127,940
T000152,A00072,54927,Gambling,Credit,Pune,2023-04-16 04:00:00,1,C0072,Salary,204900,2019-02-18,61,Lawyer,1059224,Pune,4,1,1,21,75606.42857142857,39308.1112361958,-0.5260855309778019,0,1,0.2680660416493819,0.6222706434144241,1518
T000153,A00456,50269,Clothing,Debit,Bangalore,2023-03-20 06:00:00,0,C0456,Savings,332841,2020-02-26,45,Teacher,1062092,Bangalore,6,0,0,17,77617.41176470589,49435.90298186484,-0.5532095120167712,0,0,0.15102961765642556,0.567962097445419,1118
T000154,A00445,102096,Jewelry,Credit,Bangalore,2023-06-21 01:00:00,1,C0445,Current,74122,2020-09-06,22,Accountant,1790077,Bangalore,1,1,0,17,88415.11764705883,40838.75279511231,0.33499755542433063,0,1,1.3773862363908638,0.6844130168702239,1018
T000155,A00109,61668,Electronics,Debit,Hyderabad,2023-06-01 06:00:00,1,C0109,Current,65428,2020-08-01,58,Engineer,703081,Hyderabad,6,0,0,29,88575.8275862069,40801.12010285726,-0.6594874728530448,0,0,0.9425178437695823,1.0525330651802565,1034
T000156,A00268,42195,Travel,Debit,Kolkata,2023-11-16 14:00:00,0,C0268,Savings,100457,2020-10-20,56,Engineer,1376208,Kolkata,14,0,0,20,70200.35,45342.56862604825,-0.6176392482518422,0,0,0.4200262796392522,0.3679240347389348,1122
T000157,A00445,84792,Clothing,Debit,Bangalore,2023-10-05 19:00:00,0,C0445,Current,74122,2020-09-06,22,Accountant,1790077,Bangalore,19,0,0,17,88415.11764705883,40838.75279511231,-0.08871763702569412,0,0,1.1439364299879928,0.5684135375182184,1124
T000158,A00240,140179,Travel,UPI,Ahmedabad,2023-04-28 11:00:00,0,C0240,Salary,187051,2019-04-30,56,Doctor,1949189,Ahmedabad,11,0,0,17,73669.0,47250.25894638039,1.407611333420957,0,0,0.7494119282338602,0.8629989190376101,1459
T000159,A00417,60310,Clothing,Online,Hyderabad,2023-09-07 03:00:00,1,C0417,Savings,14596,2019-07-12,37,Lawyer,554726,Bangalore,3,1,0,22,73305.36363636363,34890.332205143604,-0.3724631671591774,1,0,4.13167089127903,1.3046440945620001,1518
T000160,A00301,13477,Education,UPI,Chennai,2023-12-03 13:00:00,0,C0301,Salary,184830,2022-07-22,54,Accountant,340738,Chennai,13,0,1,14,72082.85714285714,46851.933095094944,-1.2508738331864635,0,0,0.07291525772191894,0.47462860027352394,499
T000161,A00090,117890,Healthcare,UPI,Hyderabad,2023-04-14 17:00:00,0,C0090,Current,36174,2022-09-16,32,Engineer,1453113,Hyderabad,17,0,0,28,77311.53571428571,41358.30660216491,0.9811442396819555,0,0,3.258880442294402,0.9735512654556115,210
T000162,A00103,122250,Electronics,Credit,Kolkata,2023-08-26 00:00:00,0,C0103,Current,159249,2019-11-03,29,Engineer,685925,Kolkata,0,1,1,25,70214.64,43310.34836202544,1.20145327774885,0,0,0.7676609105180534,2.1387177898458285,1392
T000163,A00476,132972,Healthcare,UPI,Ahmedabad,2023-05-17 00:00:00,0,C0476,Current,180006,2022-10-29,44,Teacher,1780035,Ahmedabad,0,1,0,23,80074.86956521739,41840.449010393095,1.264258192392798,0,0,0.7387046059319915,0.8964228231467358,200
T000164,A00250,17292,Healthcare,Debit,Mumbai,2023-09-08 23:00:00,1,C0250,Salary,274054,2020-04-07,30,Accountant,425885,Jaipur,23,1,0,13,81639.07692307692,38635.82746290792,-1.6654768681957939,1,0,0.06309682363029319,0.4872301208072602,1249
T000165,A00453,38001,Clothing,Online,Jaipur,2023-04-06 13:00:00,0,C0453,Savings,303871,2021-10-30,53,Engineer,826861,Delhi,13,0,0,19,73431.26315789473,44810.142232215076,-0.7906750881148303,1,0,0.12505594460825611,0.5514977729025798,523
T000166,A00008,1069,Travel,Credit,Hyderabad,2023-01-29 02:00:00,0,C0008,Current,36822,2019-02-03,40,Manager,958956,Hyderabad,2,1,1,25,73239.28,51876.736284613486,-1.3911877494383842,0,0,0.029030768812970155,0.01337704753919888,1456
T000167,A00153,51131,Electronics,Online,Kolkata,2023-09-18 17:00:00,1,C0153,Savings,431376,2022-06-10,49,Accountant,1761074,Hyderabad,17,0,0,18,77269.83333333333,46555.2089715249,-0.5614588337326748,1,0,0.11852973153413372,0.34840784657544205,465
T000168,A00347,36187,Gambling,Credit,Chennai,2023-02-12 03:00:00,1,C0347,Savings,261695,2022-09-12,50,Doctor,1442077,Ahmedabad,3,1,1,16,66522.25,43566.79409290215,-0.6962929137111372,1,1,0.13827876620200538,0.30112400378065807,153
T000169,A00174,37573,Electronics,UPI,Hyderabad,2023-01-10 16:00:00,0,C0174,Savings,159544,2019-09-29,45,Engineer,1940592,Hyderabad,16,0,0,11,60798.90909090909,43250.038884270485,-0.5370147562886023,0,0,0.23550095584317904,0.2323394098295778,1199
T000170,A00343,30755,Restaurants,UPI,Chennai,2023-05-07 03:00:00,0,C0343,Current,8754,2018-07-09,54,Businessman,1081452,Ahmedabad,3,1,1,28,69067.96428571429,40732.21809482762,-0.940605890809061,1,0,3.5128498001142203,0.3412634125231633,1763
T000171,A00158,146431,Clothing,UPI,Chennai,2023-05-31 09:00:00,0,C0158,Savings,8631,2022-02-26,46,Lawyer,1362636,Chennai,9,0,0,18,107584.66666666667,37839.466979519115,1.026608893681277,0,0,16.963739573679334,1.2895388056678379,459
T000172,A00493,66023,Groceries,UPI,Bangalore,2023-04-01 13:00:00,1,C0493,Current,423267,2020-11-05,57,Engineer,1352839,Bangalore,13,0,1,20,68622.7,34720.23134184994,-0.07487565317188585,0,0,0.15598391562792369,0.5856395328638515,877
T000173,A00431,45914,Healthcare,Credit,Chennai,2023-05-22 00:00:00,0,C0431,Savings,195868,2020-05-05,60,Doctor,927433,Chennai,0,1,0,22,78136.31818181818,47197.49682061576,-0.6827124392695237,0,0,0.2344117752171094,0.5940784940798959,1112
T000174,A00215,68125,Healthcare,Credit,Bangalore,2023-04-08 00:00:00,0,C0215,Current,97601,2021-07-01,50,Manager,1919061,Bangalore,0,1,1,22,72498.95454545454,49477.246199379624,-0.08840335470225479,0,0,0.6979877461527427,0.4259895855316741,646
T000175,A00177,107111,Groceries,Debit,Delhi,2023-02-03 05:00:00,0,C0177,Savings,12099,2019-08-11,53,Engineer,738774,Delhi,5,1,0,22,71723.90909090909,36762.80646822156,0.962578603450206,0,0,8.852148760330579,1.7398175896823656,1272
T000176,A00175,68526,Gambling,Credit,Bangalore,2023-10-24 17:00:00,1,C0175,Salary,185302,2022-08-30,36,Doctor,989376,Bangalore,17,0,0,23,77101.91304347826,41427.47423774913,-0.20701028004415,0,1,0.3698051299763091,0.831142053172909,420
T000177,A00340,66358,Groceries,Credit,Coimbatore,2023-06-03 12:00:00,1,C0340,Savings,427955,2018-06-05,47,Salesperson,1500454,Jaipur,12,0,1,26,76734.57692307692,43400.383676804595,-0.23908952050630602,1,0,0.1550579966164746,0.5307033737788697,1824
T000178,A00338,9047,Education,UPI,Bangalore,2023-07-06 23:00:00,0,C0338,Salary,182558,2020-09-12,63,Teacher,1935687,Bangalore,23,1,0,25,74002.16,43629.34084963161,-1.4887953550310962,0,0,0.04955658170783144,0.056085513825324035,1027
T000179,A00146,106981,Groceries,Debit,Ahmedabad,2023-11-17 10:00:00,0,C0146,Savings,453532,2019-07-27,28,Engineer,1783624,Ahmedabad,10,0,0,29,81052.55172413793,45346.90335197433,0.5717799090846452,0,0,0.23588360714655823,0.7197548362210869,1574
T000180,A00450,65561,Clothing,Online,Hyderabad,2023-04-18 21:00:00,0,C0450,Salary,362430,2021-01-01,37,Engineer,517215,Hyderabad,21,0,0,24,79912.125,50407.30410178452,-0.28470328369518855,0,0,0.18089236296012207,1.5210927757315622,837
T000181,A00324,22610,Education,Credit,Delhi,2023-07-15 21:00:00,0,C0324,Savings,194784,2021-11-01,54,Accountant,394270,Mumbai,21,0,1,23,68836.13043478261,43677.81306474234,-1.0583435202276033,1,0,0.11607669995122828,0.6881578613640398,621
T000182,A00478,105177,Groceries,Online,Kolkata,2023-12-29 12:00:00,1,C0478,Current,250439,2018-11-30,47,Teacher,855941,Mumbai,12,0,0,16,68127.1875,46250.27260635876,0.8010723053534212,1,0,0.41996885481552465,1.4745455586307934,1855
T000183,A00161,142379,Electronics,UPI,Hyderabad,2023-11-16 11:00:00,1,C0161,Salary,225169,2022-05-20,22,Lawyer,1129735,Hyderabad,11,0,0,21,77124.14285714286,51645.50513479921,1.263514742910082,0,0,0.6323178043256207,1.5123440452849564,545
T000184,A00127,146245,Restaurants,UPI,Bangalore,2023-09-25 06:00:00,0,C0127,Salary,125575,2019-01-06,36,Teacher,907812,Delhi,6,0,0,24,69455.70833333333,43902.106847016854,1.7491026554659415,1,0,1.164593552908199,1.9331535604288113,1723
T000185,A00420,78283,Jewelry,Online,Pune,2023-03-02 23:00:00,0,C0420,Current,23313,2019-09-04,50,Doctor,1008754,Pune,23,1,0,22,76313.04545454546,40729.550392661,0.048366714743050716,0,1,3.357767864802265,0.9312438909783753,1275
T000186,A00082,139362,Healthcare,Online,Kolkata,2023-05-10 14:00:00,0,C0082,Salary,104071,2021-04-20,22,Engineer,364323,Kolkata,14,0,0,23,80403.65217391304,48446.8190255222,1.216970463943715,0,0,1.3390921669613345,4.590278406798363,750
T000187,A00485,36955,Groceries,Debit,Chennai,2023-02-13 15:00:00,0,C0485,Savings,142328,2019-05-29,62,Lawyer,1389385,Chennai,15,0,0,18,81746.33333333333,42150.855298000075,-1.0626435220985548,0,0,0.25964490722199973,0.31917718990776495,1356
T000188,A00147,37946,Groceries,Credit,Delhi,2023-07-22 23:00:00,0,C0147,Current,200113,2021-10-09,43,Salesperson,358596,Delhi,23,1,1,24,72779.125,47767.18102586344,-0.7292271440749177,0,0,0.18962191550816035,1.2698189606130577,651
